Starling ID,Headwords,Gloss,chosen_abbr,v1_choice,differs_from_v1,enrichment_used,suggestion_1,field_1,score_1,suggestion_2,field_2,score_2,suggestion_3,field_3,score_3
PDR1980,*ur_-,to jump; to run away,MO_JL,MO_JL,,yes,MO_JL,"Motion & Transportation — to Jump, Leap",0.624,MO_DA,Motion & Transportation — to Dance,0.417,MO_SW,Motion & Transportation — to Swim,0.392
PDR1981,*ur_-,"to throw, fling",MO_TH,MO_TH,,yes,MO_TH,Motion & Transportation — to Throw,0.654,PA_SO,"Physical Acts & Materials — to Strew, Spread Out",0.407,MO_JL,"Motion & Transportation — to Jump, Leap",0.399
PDR1982,*Ur_- (*-d_-),sheath,WH_SW,CA_LE,YES,yes,WH_SW,Warfare & Hunting — Sword,0.509,CA_BG,"Clothing & Adornment — Belt, Girdle",0.449,WH_SP,Warfare & Hunting — Spear,0.423
PDR1983,*ur_- (*-d_-),"numerous, abundant",QN_MM,QN_MM,,yes,QN_MM,"Quantity & Number — Much, Many",0.541,QN_MC,"Quantity & Number — Crowd, Multitude",0.503,QN_EN,Quantity & Number — Enough,0.486
PDR1984,*ur_um-,thunder,PW_TH,PW_TH,,yes,PW_TH,"Physical World — Noise, Thunder",0.514,PW_LT,"Physical World — Thunderbolt, Lightning Strike",0.439,EM_GR,Emotion — to Groan,0.332
PDR1985,*uS-,to husk,AV_PL,EM_PL,YES,yes,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.355,FD_KD,Food & Drink — to Knead,0.331,MO_PS,"Motion & Transportation — to Push, Shove",0.324
PDR1986,*uS-,life; to live,BP_LL,BP_LL,,yes,BP_LL,Body Parts & Functions — to Live; Living; Life,0.445,MK_FM,Mankind — Family,0.360,EM_PS,"Emotion — Pain, Suffering",0.348
PDR1987,*uS-,to wipe; to wash,PA_WA,PA_WA,,yes,PA_WA,Physical Acts & Materials — to Wash,0.439,PA_SW,Physical Acts & Materials — to Sweep,0.388,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.306
PDR1988,*uSir-,gooseberry,FD_BY,AN_GS,YES,yes,FD_BY,Food & Drink — Berry,0.523,AN_GS,Animals — Goose,0.467,FD_FR,Food & Drink — Fruit,0.379
PDR1989,*uẓ-,to comb; to rub,CA_CB,CA_CB,,yes,CA_CB,Clothing & Adornment — Comb,0.605,BP_HA,Body Parts & Functions — Hair,0.464,CA_BH,Clothing & Adornment — Brush,0.455
PDR1990,*uẓ-,to plough,AV_PL,AV_PL,,yes,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.712,AV_MR,"Agriculture & Vegetation — to Mow, Reap",0.539,AV_SH,Agriculture & Vegetation — Shovel (n),0.516
PDR1991,*uẓ- (*ū-),1 to fall off; to undress 2 to strip off (bark),MO_DR,CA_CR,YES,yes,MO_DR,Motion & Transportation — to Drop,0.376,MO_FA,Motion & Transportation — to Fall,0.320,MO_GA,"Motion & Transportation — to Depart, Go Away",0.287
PDR1992,*uẓund-,black gram,SP_BK,SP_BK,,yes,SP_BK,Sense Perception — Black,0.416,FD_BN,Food & Drink — Bean,0.386,FD_PE,Food & Drink — Pea,0.319
PDR1993,*uẓ-up-,deer,AN_DE,AN_DE,,yes,AN_DE,Animals — Deer,0.657,AN_BO,Animals — Boar,0.496,AN_HE,Animals — Herdsman,0.475
PDR1994,*uẓuv-,tiger,AN_LN,AN_LN,,yes,AN_LN,Animals — Lion,0.519,AN_MA,Animals — Male Animal,0.443,AN_BR,Animals — Bear,0.443
PDR1995,*uǯ-,truth,EM_TE,EM_TE,,yes,EM_TE,Emotion — True,0.369,EM_LI,"Emotion — Lie, Falsehood",0.310,EM_FL,Emotion — Faithful,0.304
PDR1996,*ū-,that (intermediate),SP_LI,TI_FI,YES,yes,SP_LI,"Sense Perception — to Listen, Harken",0.264,EM_RI,Emotion — Right (adj),0.257,SP_HE,Sense Perception — to Hear,0.253
PDR1997,*ū-,"flesh, meat",FD_ME,FD_ME,,yes,FD_ME,Food & Drink — Meat,0.603,BP_FL,Body Parts & Functions — Flesh,0.572,FD_BU,Food & Drink — Butcher (n),0.508
PDR1998,*ūk-,to put forth effort; to endeavour,PA_WV,PA_WV,,yes,PA_WV,"Physical Acts & Materials — to Work, Toil",0.445,PA_WS,"Physical Acts & Materials — Work, Labor",0.417,PA_MA,"Physical Acts & Materials — to Do, Make",0.387
PDR1999,*ūḷ-,to howl,EM_GR,AN_HU,YES,yes,EM_GR,Emotion — to Groan,0.485,AN_WO,Animals — Wolf,0.406,LM_SC,"Language & Music — to Shout, Cry Out",0.375
PDR2000,*ūm-,"to swim, fly",MO_SW,MO_SW,,yes,MO_SW,Motion & Transportation — to Swim,0.630,MO_FY,Motion & Transportation — to Fly,0.544,AN_FL,Animals — Fly (n),0.515
PDR2001,*ūm,dumbness,MT_FS,MT_FS,,yes,MT_FS,"Mind & Thought — Stupid, Foolish",0.372,MT_IR,"Mind & Thought — Reason, Intelligence",0.323,SP_SA,Sense Perception — Salty,0.321
PDR2002,*ū(n)d-,to blow,MO_BL,MO_BL,,yes,MO_BL,Motion & Transportation — to Blow,0.602,BP_FB,"Body Parts & Functions — to Fart, Break Wind",0.435,FD_SU,"Food & Drink — to Suck, Suckle",0.367
PDR2003,*ūnd_-,"to plant, fix",AV_RO,AV_MR,YES,yes,AV_RO,Agriculture & Vegetation — Root,0.459,AV_SS,Agriculture & Vegetation — to Sow; Seed,0.456,AV_DI,"Agriculture & Vegetation — to Dig, Delve",0.444
PDR2004,*ūnǯ- (*-nc-),"lean, withered; to dry up",BP_WE,PA_WA,YES,yes,BP_WE,"Body Parts & Functions — Weak, Infirm",0.318,BP_DD,Body Parts & Functions — to Die; Dead; Death,0.296,SP_DR,"Sense Perception — Dry, Arid",0.281
PDR2005,*ūr-,to wash (face),PA_WA,PA_WA,,yes,PA_WA,Physical Acts & Materials — to Wash,0.515,BP_FA,Body Parts & Functions — Face,0.400,CA_SA,Clothing & Adornment — Soap,0.373
PDR2006,*ūr-,to blow,MO_BL,MO_BL,,yes,MO_BL,Motion & Transportation — to Blow,0.600,BP_FB,"Body Parts & Functions — to Fart, Break Wind",0.419,PW_SM,Physical World — Smoke (n),0.367
PDR2007,*ūr-,village,SO_CI,SO_CI,,yes,SO_CI,"Social Relations — Town, City",0.419,DF_HS,Dwellings & Furniture — House,0.361,DF_DW,"Dwellings & Furniture — to Live, Dwell",0.352
PDR2008,*ū̆r-,"to rise, boil over, swell",FD_BO,FD_BO,,yes,FD_BO,Food & Drink — to Boil (trans,0.575,MO_BO,Motion & Transportation — to Boil (intrans,0.464,FD_SB,"Food & Drink — Soup, Broth",0.406
PDR2009,*ū̆r- (*-d_-),"to leak, ooze",PA_PO,CA_OI,YES,yes,PA_PO,Physical Acts & Materials — to Pour,0.388,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.370,BP_UU,Body Parts & Functions — to Urinate; Urine,0.365
PDR2010,*ūs-[c-],to spit,BP_SP,BP_SP,,yes,BP_SP,Body Parts & Functions — to Spit,0.607,FD_SU,"Food & Drink — to Suck, Suckle",0.521,BP_LC,Body Parts & Functions — to Lick,0.395
PDR2011,"*ūs-, *ūs-ŋ-",to swing,MO_JL,MO_TH,YES,yes,MO_JL,"Motion & Transportation — to Jump, Leap",0.340,PA_SH,"Physical Acts & Materials — to Hit, Strike, Beat",0.325,MO_TH,Motion & Transportation — to Throw,0.308
PDR2012,*ūẓ-,"to sweep up, heap up",PA_SW,PA_SW,,yes,PA_SW,Physical Acts & Materials — to Sweep,0.519,PA_WA,Physical Acts & Materials — to Wash,0.392,PA_BM,Physical Acts & Materials — Broom,0.381
PDR2013,*ūẓ-i-,service; to serve,SO_ST,SO_ST,,yes,SO_ST,Social Relations — Servant,0.520,SO_SL,Social Relations — Slave,0.355,RB_SO,"Religion & Beliefs — Sacrifice, Offering",0.336
PDR2014,*vaḍ-,"1 to fade, diminish 2 to dry up",SP_DR,SP_WD,YES,yes,SP_DR,"Sense Perception — Dry, Arid",0.357,PW_MI,"Physical World — Mist, Fog, Haze",0.351,SP_WD,"Sense Perception — Wet, Damp",0.324
PDR2015,*vàḍ-,north,SR_NO,SR_NO,,,SR_NO,Spatial Relations — North,0.634,SR_SO,Spatial Relations — South,0.448,SR_EA,Spatial Relations — East,0.439
PDR2016,*vadar_-,"to chatter, prattle",LM_ST,LM_ST,,yes,LM_ST,"Language & Music — to Speak, Talk",0.396,LM_BS,Language & Music — to be Silent,0.391,EM_GR,Emotion — to Groan,0.364
PDR2017,*vaḍḍ-,to flow; to pour; to strain,MO_FL,PA_PO,YES,yes,MO_FL,Motion & Transportation — to Flow,0.594,PW_RS,"Physical World — Brook, Stream, River",0.470,PA_PO,Physical Acts & Materials — to Pour,0.442
PDR2018,*vaḍ[i]- (*b-),"form, shape, beauty",PA_MD,BP_FA,YES,yes,PA_MD,"Physical Acts & Materials — to Mold, Form",0.497,SR_FS,"Spatial Relations — Form, Shape (n)",0.458,SP_SG,"Sense Perception — Sight (obj), Look (obj), Appearance",0.454
PDR2019,*vad_-,to fry,FD_RF,FD_RF,,yes,FD_RF,"Food & Drink — to Roast, Fry",0.573,FD_CO,Food & Drink — to Cook,0.418,FD_BA,Food & Drink — to Bake,0.389
PDR2020,*vad_-/*vat_-,to dry; to wither,SP_WD,PA_WA,YES,yes,SP_WD,"Sense Perception — Wet, Damp",0.417,SP_DR,"Sense Perception — Dry, Arid",0.403,PA_WA,Physical Acts & Materials — to Wash,0.385
PDR2021,*vag-,to think,MT_KN,MT_BE,YES,yes,MT_KN,Mind & Thought — to Know,0.576,MT_TR,"Mind & Thought — to Think, Reflect",0.565,MT_TO,"Mind & Thought — to Think, be of the Opinion",0.563
PDR2022,*vagg-,a k. of fish,AN_FI,AN_FI,,yes,AN_FI,Animals — Fish (n),0.588,AN_FM,Animals — Fisherman,0.500,AN_AN,Animals — Animal,0.350
PDR2023,*vagg-/*vaŋ-,to bend,PA_BN,PA_BN,,yes,PA_BN,Physical Acts & Materials — to Bend,0.601,PA_SR,Physical Acts & Materials — to Stretch,0.437,PA_FO,Physical Acts & Materials — to Fold,0.425
PDR2024,*vai-,"1 to put, place 2 to bear",SR_PU,AN_BR,YES,yes,SR_PU,"Spatial Relations — to Put, Place, Set, Lay",0.452,MO_CA,"Motion & Transportation — to Bear, Carry",0.387,PT_PR,"Possession & Trade — to Save, Preserve, Keep Safe",0.362
PDR2025,*vai-[ɣ-],dawn,TI_DW,TI_DW,,yes,TI_DW,Time — Dawn,0.527,TI_EV,Time — Evening,0.413,TI_MG,Time — Morning,0.411
PDR2026,*vaj-,straw [of paddy],AV_HY,FD_SP,YES,yes,AV_HY,Agriculture & Vegetation — Hay,0.518,AV_GG,"Agriculture & Vegetation — Grain (generic, British Corn)",0.462,AV_GR,Agriculture & Vegetation — Grass,0.456
PDR2027,*va(j)-,"desire, longing",EM_DE,EM_DE,,yes,EM_DE,Emotion — to Desire,0.736,EM_WW,"Emotion — to Will, Wish",0.579,EM_EJ,"Emotion — Envy, Jealousy",0.545
PDR2028,*vaj-,to snatch away,PT_SG,PT_ST,YES,yes,PT_SG,"Possession & Trade — to Grasp, Seize, Take Hold of",0.534,PT_ST,Possession & Trade — to Steal,0.502,PT_TA,Possession & Trade — to Take,0.453
PDR2029,*vaj-,to revile,PT_RE,MO_TU,YES,,PT_RE,Possession & Trade — to Restore,0.419,EM_RR,"Emotion — to Regret, Repent",0.399,PT_GB,"Possession & Trade — to Return, Give Back",0.371
PDR2030,*vajnder_-,"tongue, palate",BP_TG,BP_TG,,yes,BP_TG,Body Parts & Functions — Tongue,0.721,BP_MO,Body Parts & Functions — Mouth,0.610,BP_LI,Body Parts & Functions — Lip,0.572
PDR2031,*vajt-,finger ring,CA_FR,CA_FR,,yes,CA_FR,Clothing & Adornment — Finger Ring,0.642,BP_FI,Body Parts & Functions — Finger,0.411,CA_GL,Clothing & Adornment — Glove,0.401
PDR2032,*vaK-,"division; kind; manner, mode",SR_DI,QN_CW,YES,yes,SR_DI,Spatial Relations — to Divide,0.454,QN_HA,Quantity & Number — Half,0.392,QN_TF,Quantity & Number — a Third (fraction),0.363
PDR2033,*vàl-,net,AN_FM,MT_MI,YES,yes,AN_FM,Animals — Fisherman,0.291,AN_SK,Animals — Snake,0.289,CA_SE,Clothing & Adornment — to Sew,0.282
PDR2034,*val-,"big; much, very",SR_XL,QN_MM,YES,yes,SR_XL,"Spatial Relations — Big, Large, Great",0.412,BP_SM,"Body Parts & Functions — Strong, Mighty, Powerful",0.282,EM_PD,Emotion — Proud,0.280
PDR2035,*val-,tired; attenuate,EM_SA,BP_SL,YES,yes,EM_SA,Emotion — Sad,0.314,EM_GR,Emotion — to Groan,0.313,EM_TC,"Emotion — Timid, Cowardly",0.299
PDR2036,*vaḷ-,to cut; to be sharp,PA_CU,PA_CU,,yes,PA_CU,Physical Acts & Materials — to Cut,0.527,FD_KN,Food & Drink — Knife,0.430,PA_SS,"Physical Acts & Materials — Shears, Scissors",0.417
PDR2037,*val- (?),stone,PW_SR,PW_SR,,,PW_SR,"Physical World — Rock, Stone",0.609,PA_MO,Physical Acts & Materials — Mortar,0.357,FD_GR,Food & Drink — to Grind,0.340
PDR2038,*vaḷ-ai-,to turn; to surround,MO_TA,MO_TA,,yes,MO_TA,Motion & Transportation — to Turn Around,0.633,MO_TU,Motion & Transportation — to Turn,0.600,MO_RO,Motion & Transportation — to Roll,0.416
PDR2039,*vaḷ-i,creeper,MO_CC,MO_CC,,yes,MO_CC,"Motion & Transportation — to Creep, Crawl",0.299,CA_SL,Clothing & Adornment — Slipper,0.261,AV_VI,Agriculture & Vegetation — Vine,0.250
PDR2040,*vàḷi-,wind,PW_WI,PW_WI,,yes,PW_WI,"Physical World — Wind, Breeze",0.585,MO_BL,Motion & Transportation — to Blow,0.452,MO_WW,"Motion & Transportation — to Wind, Wrap",0.445
PDR2041,*valt_-,paddy,FD_DI,FD_PT,YES,yes,FD_DI,Food & Drink — Dish,0.379,FD_PT,Food & Drink — Potato,0.370,AV_GG,"Agriculture & Vegetation — Grain (generic, British Corn)",0.369
PDR2042,*vaṇ-,to tremble,MO_SH,MO_SH,,yes,MO_SH,Motion & Transportation — to Shake,0.494,EM_GR,Emotion — to Groan,0.387,EM_FF,"Emotion — Fear, Fright",0.355
PDR2043,*van- (?),elder brother's wife,MK_SW,MK_SW,,yes,MK_SW,Mankind — Sister-in-Law,0.514,MK_DL,Mankind — Daughter-in-Law,0.504,MK_SL,Mankind — Son-in-Law,0.484
PDR2044,*vanḍ-,"mud, dirt",PW_MU,PW_MU,,yes,PW_MU,"Physical World — Mud, Mire",0.574,PW_SA,"Physical World — Sand, Grit",0.442,SP_DS,"Sense Perception — Dirty, Soiled",0.418
PDR2045,*vand_-,to cook,FD_CO,FD_CO,,yes,FD_CO,Food & Drink — to Cook,0.615,FD_RF,"Food & Drink — to Roast, Fry",0.531,FD_BO,Food & Drink — to Boil (trans,0.496
PDR2046,*van-i,a k. of prickly tree,AV_TR,PW_TR,YES,yes,AV_TR,Agriculture & Vegetation — Tree (generic),0.441,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.347,AV_FI,Agriculture & Vegetation — Fir,0.335
PDR2047,*vans-,1 intestines 2 stomach,BP_BS,BP_BS,,yes,BP_BS,"Body Parts & Functions — Belly, Stomach",0.633,BP_NV,Body Parts & Functions — Navel,0.514,BP_VO,Body Parts & Functions — to Vomit,0.486
PDR2048,*vaŋ- (?),calf of leg,BP_LE,AN_CF,YES,yes,BP_LE,Body Parts & Functions — Leg,0.589,BP_KN,Body Parts & Functions — Knee,0.538,BP_FT,Body Parts & Functions — Foot,0.488
PDR2049,*vaŋk-,hook; a k. of curved ornament,CA_PI,SR_HK,YES,yes,CA_PI,"Clothing & Adornment — Pin, Brooch",0.332,CA_HF,Clothing & Adornment — Handkerchief,0.329,CA_NC,Clothing & Adornment — Necklace,0.328
PDR2050,*va(ŋ)k-,"stork, crane",AN_CK,AN_BA,YES,yes,AN_CK,"Animals — Cock, Rooster",0.331,AN_BI,Animals — Bird,0.327,AN_SK,Animals — Snake,0.326
PDR2051,*vaŋk-,rat hole,SR_HL,AN_MO,YES,yes,SR_HL,Spatial Relations — Hole,0.404,AN_SK,Animals — Snake,0.297,AN_MO,Animals — Mouse,0.289
PDR2052,*var-,paddy,AV_GG,FD_PT,YES,yes,AV_GG,"Agriculture & Vegetation — Grain (generic, British Corn)",0.354,AV_RI,Agriculture & Vegetation — Rice,0.330,FD_PT,Food & Drink — Potato,0.324
PDR2053,*var-,boundary; ridge,PW_SH,SR_ED,YES,yes,PW_SH,"Physical World — Shore, Beach",0.365,PW_RS,"Physical World — Brook, Stream, River",0.306,SR_ED,Spatial Relations — Edge,0.296
PDR2054,*var-a-,"to scratch, write",PA_CV,LM_WE,YES,yes,PA_CV,Physical Acts & Materials — to Carve,0.491,LM_WE,Language & Music — to Write,0.449,LM_IN,Language & Music — Ink,0.423
PDR2055,*var-ai,mountain; steep slope,PW_MH,PW_MH,,yes,PW_MH,"Physical World — Hill, Mountain",0.582,MO_RI,Motion & Transportation — to Rise,0.288,AN_SN,Animals — Stallion,0.284
PDR2056,*var_-,flood,PW_RA,PW_RS,YES,yes,PW_RA,Physical World — Rain (n),0.416,PW_RS,"Physical World — Brook, Stream, River",0.397,PW_WA,Physical World — Water,0.346
PDR2057,*vas-,sharp,SP_SP,SP_SP,,yes,SP_SP,Sense Perception — Sharp,0.583,SP_LL,"Sense Perception — Dull, Blunt",0.432,FD_KN,Food & Drink — Knife,0.371
PDR2058,*vaṭ-,unmarried,MK_MR,MK_MR,,yes,MK_MR,"Mankind — to Wed, Marry",0.378,MK_MW,"Mankind — Wedding, Marriage",0.364,MK_HU,Mankind — Husband,0.356
PDR2059,*vaṭ-i,belly; rupture,BP_BS,BP_BS,,yes,BP_BS,"Body Parts & Functions — Belly, Stomach",0.607,BP_NV,Body Parts & Functions — Navel,0.530,BP_RI,Body Parts & Functions — Rib,0.414
PDR2060,*vaẓ-,road,MO_RA,MO_RA,,yes,MO_RA,Motion & Transportation — Road,0.574,MO_ST,Motion & Transportation — Street,0.493,MO_PA,Motion & Transportation — Path,0.456
PDR2061,*vaẓ-,to scrape; to wipe,PA_SW,PA_WA,YES,yes,PA_SW,Physical Acts & Materials — to Sweep,0.372,PA_RU,Physical Acts & Materials — to Rub,0.366,FD_KD,Food & Drink — to Knead,0.364
PDR2062,*vaẓ-,to act; action; manner; movement,PA_MA,MO_MO,YES,yes,PA_MA,"Physical Acts & Materials — to Do, Make",0.449,EM_PV,Emotion — to Play,0.422,PA_WV,"Physical Acts & Materials — to Work, Toil",0.406
PDR2063,*vaẓ-,to flow,MO_FL,MO_FL,,yes,MO_FL,Motion & Transportation — to Flow,0.568,PW_RS,"Physical World — Brook, Stream, River",0.428,PA_PO,Physical Acts & Materials — to Pour,0.402
PDR2064,*vaẓdaŋ-,brinjal,FD_ON,AV_FO,YES,yes,FD_ON,Food & Drink — Onion,0.318,FD_BN,Food & Drink — Bean,0.304,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.278
PDR2065,*vaẓt-,a snare,AN_SK,BP_SP,YES,yes,AN_SK,Animals — Snake,0.334,AN_BE,Animals — Bee,0.318,AN_DU,Animals — Duck,0.316
PDR2066,*vāḍ-,to shrivel,PA_TE,AN_CA,YES,yes,PA_TE,Physical Acts & Materials — to Tear,0.377,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.349,TI_CE,Time — to Cease,0.336
PDR2067,*vāḍ-,scent; to smell,SP_GS,SP_GS,,yes,SP_GS,"Sense Perception — Fragrant, Good Smelling",0.628,SP_VS,Sense Perception — to Smell (subj),0.611,SP_VO,Sense Perception — to Smell (obj),0.597
PDR2068,*vāḍ-,"habit; to use, employ",TI_OF,PT_HR,YES,,TI_OF,Time — Often,0.417,TI_AL,Time — Always,0.385,MT_FR,Mind & Thought — to Forget,0.373
PDR2069,*vāḍ- (?),"flesh, roast meat",FD_RF,FD_ME,YES,yes,FD_RF,"Food & Drink — to Roast, Fry",0.586,FD_ME,Food & Drink — Meat,0.577,FD_BE,Food & Drink — Beef,0.507
PDR2070,*vāɣil,1 outside 2 door,DF_DG,DF_DG,,yes,DF_DG,"Dwellings & Furniture — Door, Gate",0.517,DF_YR,"Dwellings & Furniture — Yard, Court",0.359,DF_WN,Dwellings & Furniture — Window,0.349
PDR2071,*vāj-,field,PW_PF,PW_PF,,yes,PW_PF,"Physical World — Plain, Field",0.536,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.436,AV_FC,Agriculture & Vegetation — Field for Cultivation,0.435
PDR2072,*vāj,mouth; edge,BP_MO,BP_MO,,yes,BP_MO,Body Parts & Functions — Mouth,0.617,BP_SP,Body Parts & Functions — to Spit,0.532,BP_TG,Body Parts & Functions — Tongue,0.524
PDR2073,*vāj-,to swell,PA_SR,BP_BI,YES,yes,PA_SR,Physical Acts & Materials — to Stretch,0.349,BP_SS,Body Parts & Functions — Sick; Sickness,0.302,MO_RI,Motion & Transportation — to Rise,0.298
PDR2074,*vāl-,to perch,MO_JL,AN_BI,YES,yes,MO_JL,"Motion & Transportation — to Jump, Leap",0.361,MO_RL,"Motion & Transportation — to Lift, Raise",0.356,MO_RI,Motion & Transportation — to Rise,0.356
PDR2075,*vāḷ-,to peel; to slice,PA_CU,FD_KN,YES,yes,PA_CU,Physical Acts & Materials — to Cut,0.366,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.332,PA_CV,Physical Acts & Materials — to Carve,0.322
PDR2076,*vāḷ-,a k. of fish,AN_FI,AN_FI,,yes,AN_FI,Animals — Fish (n),0.547,AN_FM,Animals — Fisherman,0.498,FD_DI,Food & Drink — Dish,0.324
PDR2077,*vāḷ-,sword,WH_SW,WH_SW,,yes,WH_SW,Warfare & Hunting — Sword,0.641,WH_SP,Warfare & Hunting — Spear,0.532,WH_BA,Warfare & Hunting — Battle-Ax,0.430
PDR2078,*vāl- (?),yellow,SP_YL,SP_YL,,yes,SP_YL,Sense Perception — Yellow,0.594,SP_CO,Sense Perception — Color,0.404,SP_RD,Sense Perception — Red,0.402
PDR2079,*vān-,1 sky 2 rain,PW_RA,PW_RA,,yes,PW_RA,Physical World — Rain (n),0.551,PW_MI,"Physical World — Mist, Fog, Haze",0.489,PW_SK,"Physical World — Sky, Heavens",0.459
PDR2080,*vān-,to make smth.,FD_CO,PA_SI,YES,,FD_CO,Food & Drink — to Cook,0.416,FD_BA,Food & Drink — to Bake,0.407,FD_KD,Food & Drink — to Knead,0.373
PDR2081,*vāŋ-,to leak; to pour,PA_PO,PA_PO,,yes,PA_PO,Physical Acts & Materials — to Pour,0.379,PA_TE,Physical Acts & Materials — to Tear,0.314,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.313
PDR2082,*vāpal-,bat,AN_FL,FD_PJ,YES,yes,AN_FL,Animals — Fly (n),0.388,AN_BI,Animals — Bird,0.360,AN_IN,Animals — Insect,0.357
PDR2083,*vā-[r]-,to come,TI_SI,TI_FI,YES,yes,TI_SI,"Time — Soon, Immediately",0.360,MO_AR,"Motion & Transportation — to Reach, Arrive",0.305,EM_WW,"Emotion — to Will, Wish",0.299
PDR2084,*vār-,to flow; to strain,MO_FL,MO_FL,,yes,MO_FL,Motion & Transportation — to Flow,0.595,PW_RS,"Physical World — Brook, Stream, River",0.508,PW_WA,Physical World — Water,0.398
PDR2085,*vār-,"to split, cut open",PA_CU,PA_SP,YES,yes,PA_CU,Physical Acts & Materials — to Cut,0.507,PA_SP,Physical Acts & Materials — to Split,0.445,PA_TE,Physical Acts & Materials — to Tear,0.427
PDR2086,*vār-,a sum of money,PT_MO,QN_QN,YES,yes,PT_MO,Possession & Trade — Money,0.517,PT_DB,Possession & Trade — Debt,0.447,PT_PA,Possession & Trade — to Pay,0.446
PDR2087,*vār-,to scoop,FD_KD,BP_SP,YES,yes,FD_KD,Food & Drink — to Knead,0.492,FD_GR,Food & Drink — to Grind,0.441,PA_SW,Physical Acts & Materials — to Sweep,0.435
PDR2088,"*vār-, *vār-nd-",to suffer; pain,EM_PS,EM_PS,,yes,EM_PS,"Emotion — Pain, Suffering",0.479,EM_MF,Emotion — Misfortune,0.457,EM_PT,Emotion — Pity (n),0.411
PDR2089,*ved-,to search,PT_SE,PT_FI,YES,yes,PT_SE,Possession & Trade — to Seek,0.386,EM_DE,Emotion — to Desire,0.381,SP_LO,Sense Perception — to Look,0.378
PDR2090,*veḍ-,to shine; clear,SP_SH,MT_CP,YES,yes,SP_SH,"Sense Perception — to Shine, Glisten",0.502,EM_GL,"Emotion — Fame, Glory",0.367,SP_BR,Sense Perception — Bright,0.355
PDR2091,*veḍ-[aŋ-] (?),beauty,EM_BF,EM_BF,,yes,EM_BF,Emotion — Beautiful,0.398,CA_JW,"Clothing & Adornment — Gem, Jewel",0.377,CA_MR,Clothing & Adornment — Mirror,0.359
PDR2092,*vedir,bamboo,AV_TR,AN_MK,YES,yes,AV_TR,Agriculture & Vegetation — Tree (generic),0.484,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.438,AV_LE,Agriculture & Vegetation — Leaf,0.423
PDR2093,*ved_- / *ver- (?),to fear,EM_FF,EM_FF,,yes,EM_FF,"Emotion — Fear, Fright",0.565,EM_DE,Emotion — to Desire,0.461,EM_DG,"Emotion — Peril, Danger",0.436
PDR2094,*ved_ag-,firewood,PW_WD,PW_WD,,yes,PW_WD,"Physical World — Wood, Timber",0.500,PW_FI,Physical World — Fire (n),0.425,PW_MT,"Physical World — Match, Fire Stick",0.410
PDR2095,*vej-,to hit (with a throwing motion),PA_SH,MO_TH,YES,yes,PA_SH,"Physical Acts & Materials — to Hit, Strike, Beat",0.600,MO_TH,Motion & Transportation — to Throw,0.505,PA_SW,Physical Acts & Materials — to Sweep,0.339
PDR2096,*vejr_- (?),"empty, alone",QN_EM,QN_EM,,yes,QN_EM,Quantity & Number — Empty,0.448,TI_CE,Time — to Cease,0.337,DF_DW,"Dwellings & Furniture — to Live, Dwell",0.333
PDR2097,*vek-,to hiccough,EM_GR,TI_MS,YES,yes,EM_GR,Emotion — to Groan,0.389,BP_YG,"Body Parts & Functions — to Gape, Yawn",0.384,BP_CO,Body Parts & Functions — to Cough,0.366
