Starling ID,Headwords,Gloss,chosen_abbr,suggestion_1,field_1,score_1,suggestion_2,field_2,score_2,suggestion_3,field_3,score_3
PDR1954,*Ul-,"to move, shake",MO_SH,MO_SH,Motion & Transportation — to Shake,0.729,MO_MO,Motion & Transportation — to Move,0.549,MO_BG,Motion & Transportation — to Bring,0.480
PDR1955,*uḷ-,snipe,AN_SO,AN_SO,Animals — Sow,0.330,AN_SK,Animals — Snake,0.278,AN_SW,Animals — Swine,0.278
PDR1956,*ul- (*o-),pestle,AN_IN,AN_IN,Animals — Insect,0.436,AV_SI,"Agriculture & Vegetation — Scythe, Sickle",0.426,AN_BI,Animals — Bird,0.364
PDR1957,*Ular- (?),dry,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.387,CA_TW,Clothing & Adornment — Towel,0.373,AN_WE,Animals — Wether,0.369
PDR1958,*ùḷ-i,chisel,PA_CS,PA_CS,Physical Acts & Materials — Chisel (n),0.668,CA_JW,"Clothing & Adornment — Gem, Jewel",0.302,FD_KN,Food & Drink — Knife,0.302
PDR1959,*uḷ-i,onion; garlic,FD_ON,FD_ON,Food & Drink — Onion,0.756,FD_SB,"Food & Drink — Soup, Broth",0.423,FD_CB,Food & Drink — Cabbage,0.414
PDR1960,*ùḷo-,inside,DF_RO,DF_RO,Dwellings & Furniture — Room,0.378,DF_DG,"Dwellings & Furniture — Door, Gate",0.354,TI_EV,Time — Evening,0.323
PDR1961,*uḷ-[u-]/[d-],to be,TI_FI,TI_FI,Time — to Finish,0.344,TI_LS,Time — to Last,0.332,EM_LO,Emotion — to Love; Love,0.313
PDR1962,*uḷum-/*uḷuŋ-,tick,AN_GS,AN_GS,Animals — Goose,0.407,AN_CK,"Animals — Cock, Rooster",0.388,AN_CH,Animals — Chicken,0.362
PDR1963,*um-,to spit,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.681,FD_SU,"Food & Drink — to Suck, Suckle",0.411,BP_MO,Body Parts & Functions — Mouth,0.406
PDR1964,*um(b)-,"insect, mosquito",AN_IN,AN_IN,Animals — Insect,0.725,AN_BI,Animals — Bird,0.498,AN_FL,Animals — Fly (n),0.495
PDR1965,*umbḷ-,urine; to urinate,BP_UU,BP_UU,Body Parts & Functions — to Urinate; Urine,0.812,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.427,BP_TS,Body Parts & Functions — Testicle,0.369
PDR1966,*um-[Vk-],"husk, chaff",AN_AD,AN_AD,"Animals — Ass, Donkey",0.302,AN_FX,Animals — Fox,0.281,AN_BR,Animals — Bear,0.274
PDR1967,*un-,to think,MT_BE,MT_BE,Mind & Thought — to Believe,0.606,MT_TO,"Mind & Thought — to Think, be of the Opinion",0.593,MT_KN,Mind & Thought — to Know,0.591
PDR1968,*uṇ-,1 to drink 2 to eat,FD_EA,FD_EA,Food & Drink — to Eat,0.666,FD_DR,Food & Drink — to Drink,0.642,FD_AM,Food & Drink — a Meal,0.614
PDR1969,*unḍ-,1 round 2 wheel,MO_WH,MO_WH,Motion & Transportation — Wheel,0.488,MO_AX,Motion & Transportation — Axle,0.340,SR_RO,Spatial Relations — Round (adj),0.303
PDR1970,*und_- (?),to sit,SR_SI,SR_SI,Spatial Relations — to Sit,0.479,DF_CR,Dwellings & Furniture — Chair,0.437,FD_EA,Food & Drink — to Eat,0.357
PDR1971,*ur-,to burn,PW_BU,PW_BU,"Physical World — to Burn, Scorch",0.558,FD_RF,"Food & Drink — to Roast, Fry",0.375,LJ_AR,Law & Judgment — Arson,0.370
PDR1972,*ur-,"noose, knot",PA_KN,PA_KN,Physical Acts & Materials — Knot (n),0.500,CA_CB,Clothing & Adornment — Comb,0.386,PA_RC,"Physical Acts & Materials — Rope, Cord",0.348
PDR1973,*ur-,to rub,PA_RU,PA_RU,Physical Acts & Materials — to Rub,0.643,BP_NA,"Body Parts & Functions — Nail, Claw",0.384,BP_LC,Body Parts & Functions — to Lick,0.382
PDR1974,*Ùral-,mortar,PA_MO,PA_MO,Physical Acts & Materials — Mortar,0.668,PA_BC,Physical Acts & Materials — Brick,0.464,WH_TW,Warfare & Hunting — Tower,0.362
PDR1975,*ur-c-,to pierce,FD_KN,FD_KN,Food & Drink — Knife,0.318,BP_NA,"Body Parts & Functions — Nail, Claw",0.309,BP_TO,Body Parts & Functions — Tooth,0.307
PDR1976,*ur-[c-],to urinate,BP_UU,BP_UU,Body Parts & Functions — to Urinate; Urine,0.685,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.411,BP_SI,Body Parts & Functions — to have Sexual Intercourse,0.386
PDR1977,"*ur-, *ur-av-","shape, form, beauty",BP_FA,BP_FA,Body Parts & Functions — Face,0.471,EM_BF,Emotion — Beautiful,0.428,SR_FS,"Spatial Relations — Form, Shape (n)",0.415
PDR1978,*ur-ug-,"to dissolve, melt; steel",PA_IR,PA_IR,Physical Acts & Materials — Iron,0.458,PA_KF,Physical Acts & Materials — Knife (tool),0.438,PA_PO,Physical Acts & Materials — to Pour,0.423
PDR1979,*urVḷ-,to roll,MO_RO,MO_RO,Motion & Transportation — to Roll,0.598,MO_WW,"Motion & Transportation — to Wind, Wrap",0.403,MO_PS,"Motion & Transportation — to Push, Shove",0.369
PDR1980,*ur_-,to jump; to run away,MO_JL,MO_JL,"Motion & Transportation — to Jump, Leap",0.580,MO_FE,Motion & Transportation — to Flee,0.506,MO_RU,Motion & Transportation — to Run,0.451
PDR1981,*ur_-,"to throw, fling",MO_TH,MO_TH,Motion & Transportation — to Throw,0.667,BP_VO,Body Parts & Functions — to Vomit,0.427,MO_BL,Motion & Transportation — to Blow,0.420
PDR1982,*Ur_- (*-d_-),sheath,CA_LE,CA_LE,Clothing & Adornment — Leather,0.511,CA_BG,"Clothing & Adornment — Belt, Girdle",0.496,WH_SW,Warfare & Hunting — Sword,0.487
PDR1983,*ur_- (*-d_-),"numerous, abundant",QN_MM,QN_MM,"Quantity & Number — Much, Many",0.594,QN_MC,"Quantity & Number — Crowd, Multitude",0.517,QN_LF,"Quantity & Number — Few, Little",0.462
PDR1984,*ur_um-,thunder,PW_TH,PW_TH,"Physical World — Noise, Thunder",0.616,PW_LT,"Physical World — Thunderbolt, Lightning Strike",0.544,PW_LI,"Physical World — Flash, Lightning",0.395
PDR1985,*uS-,to husk,EM_PL,EM_PL,Emotion — to Please,0.317,EM_DR,Emotion — Dear,0.310,TI_SM,Time — Summer,0.279
PDR1986,*uS-,life; to live,BP_LL,BP_LL,Body Parts & Functions — to Live; Living; Life,0.659,EM_LO,Emotion — to Love; Love,0.486,BP_DD,Body Parts & Functions — to Die; Dead; Death,0.442
PDR1987,*uS-,to wipe; to wash,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.542,CA_TW,Clothing & Adornment — Towel,0.421,CA_HF,Clothing & Adornment — Handkerchief,0.386
PDR1988,*uSir-,gooseberry,AN_GS,AN_GS,Animals — Goose,0.623,FD_BY,Food & Drink — Berry,0.490,FD_PE,Food & Drink — Pea,0.400
PDR1989,*uẓ-,to comb; to rub,CA_CB,CA_CB,Clothing & Adornment — Comb,0.647,PA_RU,Physical Acts & Materials — to Rub,0.482,CA_BH,Clothing & Adornment — Brush,0.376
PDR1990,*uẓ-,to plough,AV_PL,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.646,AV_MR,"Agriculture & Vegetation — to Mow, Reap",0.451,AV_SH,Agriculture & Vegetation — Shovel (n),0.439
PDR1991,*uẓ- (*ū-),1 to fall off; to undress 2 to strip off (bark),CA_CR,CA_CR,Clothing & Adornment — Collar,0.354,PA_FO,Physical Acts & Materials — to Fold,0.323,PA_RC,"Physical Acts & Materials — Rope, Cord",0.287
PDR1992,*uẓund-,black gram,SP_BK,SP_BK,Sense Perception — Black,0.343,CA_DY,Clothing & Adornment — to Dye,0.312,SP_DC,Sense Perception — Dark in Color,0.301
PDR1993,*uẓ-up-,deer,AN_DE,AN_DE,Animals — Deer,0.892,AN_CO,Animals — Cow,0.578,AN_BR,Animals — Bear,0.546
PDR1994,*uẓuv-,tiger,AN_LN,AN_LN,Animals — Lion,0.580,AN_CT,Animals — Cat,0.516,AN_SK,Animals — Snake,0.513
PDR1995,*uǯ-,truth,EM_TE,EM_TE,Emotion — True,0.475,EM_LI,"Emotion — Lie, Falsehood",0.440,EM_GD,Emotion — Good,0.365
PDR1996,*ū-,that (intermediate),TI_FI,TI_FI,Time — to Finish,0.319,EM_FL,Emotion — Faithful,0.296,EM_GD,Emotion — Good,0.279
PDR1997,*ū-,"flesh, meat",FD_ME,FD_ME,Food & Drink — Meat,0.681,BP_FL,Body Parts & Functions — Flesh,0.616,FD_BU,Food & Drink — Butcher (n),0.547
PDR1998,*ūk-,to put forth effort; to endeavour,PA_WV,PA_WV,"Physical Acts & Materials — to Work, Toil",0.437,MT_IP,"Mind & Thought — Purpose, Intention",0.424,TI_FI,Time — to Finish,0.384
PDR1999,*ūḷ-,to howl,AN_HU,AN_HU,Animals — to Hunt,0.482,AN_WO,Animals — Wolf,0.432,WH_FI,Warfare & Hunting — to Fight,0.411
PDR2000,*ūm-,"to swim, fly",MO_SW,MO_SW,Motion & Transportation — to Swim,0.636,MO_FY,Motion & Transportation — to Fly,0.556,AN_FL,Animals — Fly (n),0.494
PDR2001,*ūm,dumbness,MT_FS,MT_FS,"Mind & Thought — Stupid, Foolish",0.338,EM_BD,Emotion — Bad,0.324,EM_TE,Emotion — True,0.299
PDR2002,*ū(n)d-,to blow,MO_BL,MO_BL,Motion & Transportation — to Blow,0.474,BP_BB,Body Parts & Functions — to Breathe; Breath,0.354,BP_SP,Body Parts & Functions — to Spit,0.315
PDR2003,*ūnd_-,"to plant, fix",AV_MR,AV_MR,"Agriculture & Vegetation — to Mow, Reap",0.426,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.419,AV_SS,Agriculture & Vegetation — to Sow; Seed,0.408
PDR2004,*ūnǯ- (*-nc-),"lean, withered; to dry up",PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.382,CA_SN,Clothing & Adornment — to Spin,0.365,PA_BN,Physical Acts & Materials — to Bend,0.346
PDR2005,*ūr-,to wash (face),PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.462,BP_FA,Body Parts & Functions — Face,0.457,CA_SA,Clothing & Adornment — Soap,0.408
PDR2006,*ūr-,to blow,MO_BL,MO_BL,Motion & Transportation — to Blow,0.474,BP_BB,Body Parts & Functions — to Breathe; Breath,0.354,BP_SP,Body Parts & Functions — to Spit,0.315
PDR2007,*ūr-,village,SO_CI,SO_CI,"Social Relations — Town, City",0.493,SO_TC,"Social Relations — Tribe, Clan, Family",0.451,DF_HU,Dwellings & Furniture — Hut,0.424
PDR2008,*ū̆r-,"to rise, boil over, swell",FD_BO,FD_BO,Food & Drink — to Boil (trans,0.526,MO_BO,Motion & Transportation — to Boil (intrans,0.458,FD_KE,Food & Drink — Kettle,0.427
PDR2009,*ū̆r- (*-d_-),"to leak, ooze",CA_OI,CA_OI,Clothing & Adornment — Ointment,0.376,BP_SP,Body Parts & Functions — to Spit,0.362,BP_FB,"Body Parts & Functions — to Fart, Break Wind",0.304
PDR2010,*ūs-[c-],to spit,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.681,FD_SU,"Food & Drink — to Suck, Suckle",0.411,BP_MO,Body Parts & Functions — Mouth,0.406
PDR2011,"*ūs-, *ūs-ŋ-",to swing,MO_TH,MO_TH,Motion & Transportation — to Throw,0.403,MO_WW,"Motion & Transportation — to Wind, Wrap",0.373,MO_RO,Motion & Transportation — to Roll,0.366
PDR2012,*ūẓ-,"to sweep up, heap up",PA_SW,PA_SW,Physical Acts & Materials — to Sweep,0.412,MO_RO,Motion & Transportation — to Roll,0.337,MO_TH,Motion & Transportation — to Throw,0.316
PDR2013,*ūẓ-i-,service; to serve,SO_ST,SO_ST,Social Relations — Servant,0.445,WH_FL,Warfare & Hunting — Fleet,0.338,WH_SO,Warfare & Hunting — Soldier,0.338
PDR2014,*vaḍ-,"1 to fade, diminish 2 to dry up",SP_WD,SP_WD,"Sense Perception — Wet, Damp",0.313,TI_LS,Time — to Last,0.310,PW_MI,"Physical World — Mist, Fog, Haze",0.283
PDR2015,*vàḍ-,north,SR_NO,SR_NO,Spatial Relations — North,0.641,SR_EA,Spatial Relations — East,0.449,SR_SO,Spatial Relations — South,0.439
PDR2016,*vadar_-,"to chatter, prattle",LM_ST,LM_ST,"Language & Music — to Speak, Talk",0.380,SO_CO,Social Relations — to Compel,0.379,SO_OB,Social Relations — to Obey,0.373
PDR2017,*vaḍḍ-,to flow; to pour; to strain,PA_PO,PA_PO,Physical Acts & Materials — to Pour,0.571,MO_FL,Motion & Transportation — to Flow,0.508,FD_PJ,"Food & Drink — Jug, Pitcher",0.436
PDR2018,*vaḍ[i]- (*b-),"form, shape, beauty",BP_FA,BP_FA,Body Parts & Functions — Face,0.477,SR_FS,"Spatial Relations — Form, Shape (n)",0.433,EM_BF,Emotion — Beautiful,0.423
PDR2019,*vad_-,to fry,FD_RF,FD_RF,"Food & Drink — to Roast, Fry",0.565,FD_CO,Food & Drink — to Cook,0.390,FD_OI,Food & Drink — Oil,0.382
PDR2020,*vad_-/*vat_-,to dry; to wither,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.423,CA_TW,Clothing & Adornment — Towel,0.366,PA_WV,"Physical Acts & Materials — to Work, Toil",0.345
PDR2021,*vag-,to think,MT_BE,MT_BE,Mind & Thought — to Believe,0.606,MT_TO,"Mind & Thought — to Think, be of the Opinion",0.593,MT_KN,Mind & Thought — to Know,0.591
PDR2022,*vagg-,a k. of fish,AN_FI,AN_FI,Animals — Fish (n),0.596,AN_FM,Animals — Fisherman,0.533,AN_AN,Animals — Animal,0.362
PDR2023,*vagg-/*vaŋ-,to bend,PA_BN,PA_BN,Physical Acts & Materials — to Bend,0.603,PA_SR,Physical Acts & Materials — to Stretch,0.420,PA_FO,Physical Acts & Materials — to Fold,0.354
PDR2024,*vai-,"1 to put, place 2 to bear",AN_BR,AN_BR,Animals — Bear,0.508,MO_CA,"Motion & Transportation — to Bear, Carry",0.478,BP_BM,Body Parts & Functions — to Bear (of Mother),0.412
PDR2025,*vai-[ɣ-],dawn,TI_DW,TI_DW,Time — Dawn,0.764,TI_MG,Time — Morning,0.451,TI_NG,Time — Night,0.423
PDR2026,*vaj-,straw [of paddy],FD_SP,FD_SP,Food & Drink — Spoon,0.489,FD_PT,Food & Drink — Potato,0.390,AV_HY,Agriculture & Vegetation — Hay,0.382
PDR2027,*va(j)-,"desire, longing",EM_DE,EM_DE,Emotion — to Desire,0.755,EM_PA,Emotion — Passion,0.596,EM_LO,Emotion — to Love; Love,0.544
PDR2028,*vaj-,to snatch away,PT_ST,PT_ST,Possession & Trade — to Steal,0.514,PT_SG,"Possession & Trade — to Grasp, Seize, Take Hold of",0.492,PT_TH,Possession & Trade — Thief,0.451
PDR2029,*vaj-,to revile,MO_TU,MO_TU,Motion & Transportation — to Turn,0.318,EM_RR,"Emotion — to Regret, Repent",0.290,TI_FI,Time — to Finish,0.288
PDR2030,*vajnder_-,"tongue, palate",BP_TG,BP_TG,Body Parts & Functions — Tongue,0.616,BP_MO,Body Parts & Functions — Mouth,0.510,SP_AC,"Sense Perception — Sour, Acidic",0.423
PDR2031,*vajt-,finger ring,CA_FR,CA_FR,Clothing & Adornment — Finger Ring,0.707,BP_FI,Body Parts & Functions — Finger,0.542,BP_TM,Body Parts & Functions — Thumb,0.360
PDR2032,*vaK-,"division; kind; manner, mode",QN_CW,QN_CW,Quantity & Number — Other Collective Words,0.383,QN_HA,Quantity & Number — Half,0.375,SR_DI,Spatial Relations — to Divide,0.370
PDR2033,*vàl-,net,MT_MI,MT_MI,Mind & Thought — Mind,0.276,SR_ED,Spatial Relations — Edge,0.271,SR_TO,Spatial Relations — Top,0.266
PDR2034,*val-,"big; much, very",QN_MM,QN_MM,"Quantity & Number — Much, Many",0.438,SR_SZ,Spatial Relations — Size (n),0.357,SR_XL,"Spatial Relations — Big, Large, Great",0.355
PDR2035,*val-,tired; attenuate,BP_SL,BP_SL,Body Parts & Functions — to Sleep; Sleep,0.389,EM_UG,Emotion — Ugly,0.346,BP_SS,Body Parts & Functions — Sick; Sickness,0.330
PDR2036,*vaḷ-,to cut; to be sharp,PA_CU,PA_CU,Physical Acts & Materials — to Cut,0.488,FD_KN,Food & Drink — Knife,0.487,PA_KF,Physical Acts & Materials — Knife (tool),0.459
PDR2037,*val- (?),stone,PW_SR,PW_SR,"Physical World — Rock, Stone",0.695,PW_SA,"Physical World — Sand, Grit",0.394,PA_MO,Physical Acts & Materials — Mortar,0.371
PDR2038,*vaḷ-ai-,to turn; to surround,MO_TA,MO_TA,Motion & Transportation — to Turn Around,0.540,MO_TU,Motion & Transportation — to Turn,0.510,MO_LE,Motion & Transportation — to Lead,0.351
PDR2039,*vaḷ-i,creeper,MO_CC,MO_CC,"Motion & Transportation — to Creep, Crawl",0.467,AN_WR,Animals — Worm,0.326,CA_SL,Clothing & Adornment — Slipper,0.318
PDR2040,*vàḷi-,wind,PW_WI,PW_WI,"Physical World — Wind, Breeze",0.725,MO_WW,"Motion & Transportation — to Wind, Wrap",0.541,PW_MI,"Physical World — Mist, Fog, Haze",0.438
PDR2041,*valt_-,paddy,FD_PT,FD_PT,Food & Drink — Potato,0.384,FD_SP,Food & Drink — Spoon,0.366,AN_HN,Animals — Hen,0.366
PDR2042,*vaṇ-,to tremble,MO_SH,MO_SH,Motion & Transportation — to Shake,0.438,EM_DA,Emotion — to Dare,0.398,EM_GR,Emotion — to Groan,0.378
PDR2043,*van- (?),elder brother's wife,MK_SW,MK_SW,Mankind — Sister-in-Law,0.593,MK_BL,Mankind — Brother-in-Law,0.553,MK_BS,Mankind — Sibling(s),0.494
PDR2044,*vanḍ-,"mud, dirt",PW_MU,PW_MU,"Physical World — Mud, Mire",0.571,PW_SA,"Physical World — Sand, Grit",0.519,PW_DU,"Physical World — Dust, Powder",0.419
PDR2045,*vand_-,to cook,FD_CO,FD_CO,Food & Drink — to Cook,0.693,FD_RF,"Food & Drink — to Roast, Fry",0.570,FD_BA,Food & Drink — to Bake,0.551
PDR2046,*van-i,a k. of prickly tree,PW_TR,PW_TR,"Physical World — Tree, Oak",0.459,AV_TR,Agriculture & Vegetation — Tree (generic),0.420,PW_WF,"Physical World — Woods, Forest",0.371
PDR2047,*vans-,1 intestines 2 stomach,BP_BS,BP_BS,"Body Parts & Functions — Belly, Stomach",0.590,BP_NV,Body Parts & Functions — Navel,0.527,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.392
PDR2048,*vaŋ- (?),calf of leg,AN_CF,AN_CF,Animals — Calf,0.731,BP_LE,Body Parts & Functions — Leg,0.589,BP_FT,Body Parts & Functions — Foot,0.467
PDR2049,*vaŋk-,hook; a k. of curved ornament,SR_HK,SR_HK,"Spatial Relations — Hook, Crook",0.315,AN_AD,"Animals — Ass, Donkey",0.314,PA_BN,Physical Acts & Materials — to Bend,0.288
PDR2050,*va(ŋ)k-,"stork, crane",AN_BA,AN_BA,Animals — Barrow,0.328,WH_TW,Warfare & Hunting — Tower,0.327,PA_SO,"Physical Acts & Materials — to Strew, Spread Out",0.277
PDR2051,*vaŋk-,rat hole,AN_MO,AN_MO,Animals — Mouse,0.469,SR_HL,Spatial Relations — Hole,0.382,AN_PI,Animals — Pig,0.380
PDR2052,*var-,paddy,FD_PT,FD_PT,Food & Drink — Potato,0.384,FD_SP,Food & Drink — Spoon,0.366,AN_HN,Animals — Hen,0.366
PDR2053,*var-,boundary; ridge,SR_ED,SR_ED,Spatial Relations — Edge,0.304,PW_MH,"Physical World — Hill, Mountain",0.275,SR_HW,"Spatial Relations — Hollow, Concave",0.262
PDR2054,*var-a-,"to scratch, write",LM_WE,LM_WE,Language & Music — to Write,0.490,LM_PN,Language & Music — Pen,0.394,TI_FI,Time — to Finish,0.391
PDR2055,*var-ai,mountain; steep slope,PW_MH,PW_MH,"Physical World — Hill, Mountain",0.655,AN_SN,Animals — Stallion,0.327,PW_RS,"Physical World — Brook, Stream, River",0.322
PDR2056,*var_-,flood,PW_RS,PW_RS,"Physical World — Brook, Stream, River",0.492,PW_RA,Physical World — Rain (n),0.483,PW_WA,Physical World — Water,0.448
PDR2057,*vas-,sharp,SP_SP,SP_SP,Sense Perception — Sharp,0.515,SP_LL,"Sense Perception — Dull, Blunt",0.428,FD_KN,Food & Drink — Knife,0.391
PDR2058,*vaṭ-,unmarried,MK_MR,MK_MR,"Mankind — to Wed, Marry",0.498,MK_MW,"Mankind — Wedding, Marriage",0.447,MK_WI,Mankind — Wife,0.397
PDR2059,*vaṭ-i,belly; rupture,BP_BS,BP_BS,"Body Parts & Functions — Belly, Stomach",0.582,BP_NV,Body Parts & Functions — Navel,0.527,BP_WO,Body Parts & Functions — Womb,0.387
PDR2060,*vaẓ-,road,MO_RA,MO_RA,Motion & Transportation — Road,0.669,MO_ST,Motion & Transportation — Street,0.632,MO_PA,Motion & Transportation — Path,0.526
PDR2061,*vaẓ-,to scrape; to wipe,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.439,PA_SW,Physical Acts & Materials — to Sweep,0.397,PA_SS,"Physical Acts & Materials — Shears, Scissors",0.377
PDR2062,*vaẓ-,to act; action; manner; movement,MO_MO,MO_MO,Motion & Transportation — to Move,0.530,MO_PS,"Motion & Transportation — to Push, Shove",0.525,MO_FO,Motion & Transportation — to Follow,0.518
PDR2063,*vaẓ-,to flow,MO_FL,MO_FL,Motion & Transportation — to Flow,0.666,MO_SI,Motion & Transportation — to Sink,0.452,MO_BL,Motion & Transportation — to Blow,0.423
PDR2064,*vaẓdaŋ-,brinjal,FD_KN,FD_KN,Food & Drink — Knife,0.241,LM_NA,Language & Music — Name,0.236,WH_CL,Warfare & Hunting — Club,0.231
PDR2065,*vaẓt-,a snare,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.351,MO_RR,Motion & Transportation — Rudder,0.344,CA_SL,Clothing & Adornment — Slipper,0.324
PDR2066,*vāḍ-,to shrivel,AN_CA,AN_CA,Animals — to Castrate,0.368,PA_SR,Physical Acts & Materials — to Stretch,0.328,PA_TE,Physical Acts & Materials — to Tear,0.305
PDR2067,*vāḍ-,scent; to smell,SP_GS,SP_GS,"Sense Perception — Fragrant, Good Smelling",0.686,SP_VS,Sense Perception — to Smell (subj),0.670,SP_VO,Sense Perception — to Smell (obj),0.669
PDR2068,*vāḍ-,"habit; to use, employ",PT_HR,PT_HR,Possession & Trade — to Hire,0.314,TI_OF,Time — Often,0.310,MT_IP,"Mind & Thought — Purpose, Intention",0.294
PDR2069,*vāḍ- (?),"flesh, roast meat",FD_ME,FD_ME,Food & Drink — Meat,0.663,FD_RF,"Food & Drink — to Roast, Fry",0.605,FD_BE,Food & Drink — Beef,0.567
PDR2070,*vāɣil,1 outside 2 door,DF_DG,DF_DG,"Dwellings & Furniture — Door, Gate",0.515,DF_WN,Dwellings & Furniture — Window,0.356,DF_TE,Dwellings & Furniture — Tent,0.337
PDR2071,*vāj-,field,PW_PF,PW_PF,"Physical World — Plain, Field",0.430,PT_GI,Possession & Trade — to Give,0.321,PT_HA,Possession & Trade — to Have,0.318
PDR2072,*vāj,mouth; edge,BP_MO,BP_MO,Body Parts & Functions — Mouth,0.537,BP_TG,Body Parts & Functions — Tongue,0.465,BP_JW,Body Parts & Functions — Jaw,0.433
PDR2073,*vāj-,to swell,BP_BI,BP_BI,Body Parts & Functions — to Bite,0.337,BP_CO,Body Parts & Functions — to Cough,0.317,BP_KN,Body Parts & Functions — Knee,0.313
PDR2074,*vāl-,to perch,AN_BI,AN_BI,Animals — Bird,0.472,AN_FM,Animals — Fisherman,0.469,AN_HU,Animals — to Hunt,0.425
PDR2075,*vāḷ-,to peel; to slice,FD_KN,FD_KN,Food & Drink — Knife,0.508,PA_KF,Physical Acts & Materials — Knife (tool),0.460,PA_CU,Physical Acts & Materials — to Cut,0.457
PDR2076,*vāḷ-,a k. of fish,AN_FI,AN_FI,Animals — Fish (n),0.596,AN_FM,Animals — Fisherman,0.533,AN_AN,Animals — Animal,0.362
PDR2077,*vāḷ-,sword,WH_SW,WH_SW,Warfare & Hunting — Sword,0.699,WH_BW,Warfare & Hunting — Bow,0.472,WH_SP,Warfare & Hunting — Spear,0.460
PDR2078,*vāl- (?),yellow,SP_YL,SP_YL,Sense Perception — Yellow,0.593,SP_CO,Sense Perception — Color,0.449,SP_LC,Sense Perception — Light in Color,0.427
PDR2079,*vān-,1 sky 2 rain,PW_RA,PW_RA,Physical World — Rain (n),0.619,PW_MI,"Physical World — Mist, Fog, Haze",0.491,PW_SK,"Physical World — Sky, Heavens",0.469
PDR2080,*vān-,to make smth.,PA_SI,PA_SI,Physical Acts & Materials — Silver,0.318,FD_SB,"Food & Drink — Soup, Broth",0.299,MT_CA,"Mind & Thought — Cause, Reason",0.292
