Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kudaḷ,spade,,Dravidian etymology,,,,,,,,,,,,1722,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=582&root=config
"ghuṇḍik ""deep""",deep; pool,,Dravidian etymology,,,,,,,,,,,,1669,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=337&root=config
"ivnd, id, idav ""this man, this woman or thing, these women or things""",this,,Dravidian etymology,,"Also Kolami adj. (rarely used)ī; Naikri, Parji, Ollari adj.ī",,,,,,,For inflected forms see*a-.,,,410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=355&root=config
"iṛ- (iṭṭ-) ""to put, allow""",to put,,Dravidian etymology,,,,,,,,,,,,442,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=353&root=config
ella,house,,Dravidian etymology,,,,,,,,,Irregulare-in Kolami and Naikri.,,,494,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=362&root=config
indaṛ,today,,Dravidian etymology,,,,,,,,,,,,410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=357&root=config
"indiŋg ""two things""",two,,Dravidian etymology,,"Also Kolamiiddartwo men;īraltwo women;in naltwo days; (P)irvetwenty; Naikriiddartwo men;iraḷtwo women;eṛinbalg-eṛtwo seers; Naikiiroṭel,iroṭertwo men;iratwo women;ir nāntwo days;ernḍiktwo years;ernḍiḍatwice; Parjiirultwo men;iraltwo women; adj.ir;iroṭtwice; Ollariirultwo men;iraltwo women; adj.ir",,,,,,,"The inflected forms are as follows:*ir-nḍi(neut., sometimes used with the plural ending -*irnḍiŋ);*ir-oṭel(masc.),*ir-aḷ(fem.).",,,474,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=367&root=config
rēŋga,Zizyphus jujuba,,Dravidian etymology,,,,,,,,,,,,475,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1115&root=config
ḍigg-,to descend,,Dravidian etymology,,"Also Kolamidip-(dipt-),digip-(digipt-) to make to come down from a height; Naikriḍipp-to make to descend; Naikiḍigap-,ḍigup-/ḍigp-to make to descend; Parjiiṛkip-(iṛkit-) to make to descend, put down (burden); Ollariiṛigp-(iṛigt-) to make to descend",,,,,,,,,,502,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=369&root=config
"lēŋga ""calf""",young,,Dravidian etymology,,"Also Naikrilētayoung (of infants); Parjiile(pl.ilecil) young woman, girl; Ollariiledgrown-up girl, woman;ilenḍ(pl.iler) bridegroom",,,,,,,The root had the following derivatives:*il-eŋa'calf';*il-eT-'young man/woman'.,,,513,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=363&root=config
en- (ent-),to say,,Dravidian etymology,,,,,,,,,,,,868,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1490&root=config
"ēn, ēr, ēd, ēv ""who (masc., pl., fem., fem. pl.)""",[interrogative base],,Dravidian etymology,,"Also Kolami adj.ē(rarely used);ēvwhich women; Parji adj.ārowhich; Gadba_S3eyiṇwhich man;eyirwhich men;ēdiwhich thing, animal, woman; pl.ēvi",,,,,,,,,,5151,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=263&root=config
"iyeṛ ""this year""",year,,Dravidian etymology,,Also Kolamiā ēḍtwo years before last,,,,,,,,,,5153,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1489&root=config
"ar- ""to weep, cry""",to cry,,Dravidian etymology,,Also Naiki caus.alup-; Parjiaṛtip-(aṛtit-) to cause to weep or cry; Ollariaṛup-(aṛut-) to make to cry,,,,,,,,,,282,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=39&root=config
ēnagī,elephant,,Dravidian etymology,,"Also (from Glasfurd's: Papers Relating To The Dependency of Bustar, 1863) Parjiyanoo.",,,,,,,,,,5161,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=267&root=config
