Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"ursānā ""to drive in, fix in""","to plant, fix",,Gondwan etymology,,,,,,,,,,,273,763,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1293&root=config
"uccul ""spittle, saliva""","to spit, spittle",,Gondwan etymology,,"Also Gondi_Auc, Gondi_Chūc, Gondi_Kousul, Gondi_Ko (B)hucculspittle, saliva; Gondi_A, Gondi_Mu, Gondi_Susk-to spit, spit out (pl. action); Gondi_Ma, Gondi_Suskul, Gondi_Muusklespittle",,,,,,,,,"224, 291",578,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1296&root=config
"ūŋg- ""to swing (intr.)""",to swing,,Gondwan etymology,,"Also Gondi_Phūhtānā, Gondi_Koūh-to swing (tr.)",,,,,,,,,307,731,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1343&root=config
vaḍēktānā,to be thirsty,,Gondwan etymology,,Also Gondi_Hislopwutkeethirst,,,,,,,,,3158,5222,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1344&root=config
vattānā,to dry up,,Gondwan etymology,,"Also caus. Gondi_Phvacahtānā, Gondi_Wwahcahtānā, Gondi_Muvatth-/vattih-",,,,,,,,,3165,5320,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1366&root=config
vanjer (pl. vanjehk),tongue,,Gondwan etymology,,,,,,,,,,,3275,5470,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1391&root=config
varī,wind,,Gondwan etymology,,Also Gondi_Trwaṛīstānāto blow (of wind),,,,,,,,,3195,5312,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1360&root=config
"varsānā ""to puncture (with the point of a sickle)""",to puncture; to write,,Gondwan etymology,,"Also Gondi_Lvarasavalwriter, scribe",,,,,,,,,"3029, 3191",5263,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1356&root=config
varānā,"to leak, drip",,Gondwan etymology,,,,,,,,,,,3193,5296,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1358&root=config
"vāngānā ""to drip, drop""","to trickle, drip",,Gondwan etymology,,"Also Gondi_Ma, Gondi_Kovanc-to strain off water from boiled rice",,,,,,,,,"3218, 3145",5334,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1380&root=config
vaitānā (imp. varā),to come,,Gondwan etymology,,,,,,,,,,,3171,5270,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1370&root=config
"varengānā ""to be hung up""",to hang,,Gondwan etymology,,"Also Gondi_Ko caus.veṛh-,vehṛ-; Gondi_Trwaṛhuttānāto hang (tr.); Gondi_Muvaṛeman article on which something is hung, stalk of fruit",,,,,,,,,3293,5495,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1396&root=config
"vallānā ""to be enclosed""","to fence, enclose",,Gondwan etymology,,"Also Gondi_Ph caus.vallahtānā,valsahtānā; Gondi_Mavelʔ-to fence",,,,,,,,,3298,5538,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1388&root=config
"vēsānā ""to thatch""","to thatch, cover",,Gondwan etymology,,,,,,,,,,,,5532,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1408&root=config
"varkār ""wild cat""",cat; mongoose,,Gondwan etymology,,,,,,,,,,,3289,5490,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1398&root=config
"vidarkānā, bidarkānā",to scatter,,Gondwan etymology,,,,,,,,,,,2543,5400,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1413&root=config
"rīkānā ""to spread out (grain)""",to spread out; to smash up,,Gondwan etymology,,"Also Gondi_Ma tr.viriʔ-; Gondi_A (Su.)rīk-to scatter, sow seeds; Gondi_Ko (Su.)virp-to spread (tr.)",,,,,,,,,"3251, 3036",5411,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1419&root=config
vissānā,to thresh,,Gondwan etymology,,,,,,,,,,,3261,5420,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1420&root=config
mīṛānā,to fall,,Gondwan etymology,,"Also Gondi_Phmīhtānāto cause to fall, fell; Gondi_Trmihītānāto throw down violently",,,,,,,Cf. 4652.,,"2826, 2858",5430,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=727&root=config
"vīskānā ""to drag, pull""","to pull, drag",,Gondwan etymology,,,,,,,,,,,"3240, 3273",5450,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1416&root=config
"sōkānā ""to apply ointment, hot water, etc. to one's skin""","to apply (oil), rub on",,Gondwan etymology,,Also Gondi_Ssōklalwasherman; Gondi_A (Su.)sōk-to anoint,,,,,,,,,"3502, 3503",2872,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1158&root=config
cakkā kiyānā,"to deride, make fun of",,Gondwan etymology,,,,,,,,,,,1275,2269,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1458&root=config
"jannā ""maize""","maize, jowar",,Gondwan etymology,,,,,,,,,,,1449,2896,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=372&root=config
cuṭṭī,hair,,Gondwan etymology,,,,,,,,,,,"1346, 1434",2655,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=144&root=config
