Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
bōdel,young,,Dravidian etymology,,,,,,,,,"In PK contamination with*pot-'sapling, twig' ( < 'young').",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=652&root=config
bōdel,"bride, young lady",,Gondwan etymology,,,,,,,,,,,,4587,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=62&root=config
bōṛi,"bald, shaven; hornless",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=62&root=config
bōṛi,shaven,,Gondwan etymology,,,,,,,,,,,,4600,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=65&root=config
pur_e,gourd,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1007&root=config
pur_e,small vessel made of scooped gourd shell,,Gondwan etymology,,Also Kondapur_gedrinking vessel made of gourd shell;bur_ahead,,,,,,,,,,4332,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=621&root=config
buku,cheek; plump,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=71&root=config
buku,mouthful,,Gondwan etymology,,Also Kondabuglicheek,,,,,,,,,,4242,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=66&root=config
bur_da,mud,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1048&root=config
bur_da,"slush, mud, dirt",,Gondwan etymology,,,,,,,,,,,,4291,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=69&root=config
